DATE,TEMP,DEWP,SLP,VISIB,WDSP,PRCP,COND
03/05/1981,23.88888889,52.9,1015,2.3,3.3,0,0
03/06/1981,22.61111111,58.1,1014,2.5,6.3,0,1
03/07/1981,21.11111111,48.9,1016.2,2,3.7,0,2
03/08/1981,19,40.3,1014.2,2.5,5.1,0,0
03/09/1981,20.11111111,43.7,1012.4,2.2,2.9,0,0
03/10/1981,21.22222222,48.7,1012.1,2.3,5.7,0,1
03/11/1981,20.88888889,50.4,1013.5,2.3,3.1,0,0
03/12/1981,21.61111111,47.3,1014.4,2.3,4.2,0,0
3-13-1981,22.27777778,46.6,1014.6,2.3,2.1,0,0
3-14-1981,20.11111111,54.5,1016.1,2.2,5.3,0,1
3-15-1981,18.77777778,60.6,1018.4,2,2.5,0.12,1
3-16-1981,20.11111111,57.7,1015.2,2.3,3.8,0.04,0
3-17-1981,20.22222222,55.4,1010.9,2,5.9,0,0
3-18-1981,21.22222222,55.6,1009.1,2.3,4.2,0,0
3-19-1981,21,59,1010.1,2,2.6,0,1
3-20-1981,22.11111111,58.6,1008,2.3,7.9,0.12,1
3-21-1981,22.11111111,56.3,1009.1,2.3,4.8,0,0
3-22-1981,22.5,53.1,1007.9,2.5,6.8,0,0
3-23-1981,20.38888889,50.2,1008.3,3.4,6.1,0,0
3-24-1981,22.11111111,50.2,1008.9,3.9,5.2,0,0
3-25-1981,23.27777778,50.9,1009.2,2.3,3.8,0,0
3-26-1981,24,49.1,1008,3.3,2.6,0,0
3-27-1981,24.44444444,54.4,1006.1,3.6,4.8,0,0
3-28-1981,26.38888889,57.9,1006.4,2.3,2.7,0,0
3-29-1981,27.61111111,56.3,1006.7,2.5,8,0,0
3-30-1981,22,61.3,1006.3,2.3,8.1,0,1
3-31-1981,23.88888889,58.6,1006.1,2.3,3.4,0.24,0
04/01/1981,24.77777778,51.1,1006.5,3.9,5.8,0,0
04/02/1981,26,52.2,1006.9,2.5,4.4,0,0
04/03/1981,27.27777778,56.3,1005.5,2.2,2.5,0,0
04/04/1981,26.88888889,51.6,1004.8,2.3,8.2,0,0
04/05/1981,24.5,36.9,1007.1,2.5,9.6,0,0
04/06/1981,24.16666667,40,1007.8,3.6,7,0,0
04/07/1981,26.88888889,43,1007.2,2.5,5.7,0,0
04/08/1981,27.16666667,49,1008.1,2.5,7,0,0
04/09/1981,30.83333333,45.6,1005.9,2.5,11.7,0,0
04/10/1981,28.83333333,46.4,1003.1,2.5,8.2,0,0
04/11/1981,30.83333333,47.7,1003.1,2.5,7.3,0,0
04/12/1981,30.38888889,47.3,1003.9,2.5,4.7,0,0
4-13-1981,30.61111111,59,1004.9,2.3,2.8,0,0
4-14-1981,31.55555556,62.6,1003.8,2.5,5.7,0,0
4-15-1981,32.72222222,60.8,1002.9,2.5,7,0,0
4-16-1981,32.72222222,55,1000.8,2.3,8.5,0,0
4-17-1981,30,53.2,1001.3,2.5,4.8,0,0
4-18-1981,30.27777778,50.2,1002.4,2.2,5.5,0,0
4-19-1981,30.77777778,58.3,1005.6,2.5,3.8,0,0
4-20-1981,31.16666667,59.3,1005.9,2.5,10,0,0
4-21-1981,31.22222222,58.6,1004.3,2.5,8.5,0,0
4-22-1981,31.5,51.3,1004.9,2.3,3.8,0,0
4-23-1981,30.5,46,1007.6,2.5,4.1,0,0
4-24-1981,29.38888889,44.6,1008.4,3.9,3.6,0,0
4-25-1981,30.5,45.3,1007.2,3.4,2.9,0,0
4-26-1981,31.77777778,49.8,1006,3.3,2.6,0,0
4-27-1981,32.27777778,52.2,1006.5,1.6,5.4,0,0
4-28-1981,31.11111111,49.5,1007.6,2.1,9.7,0,0
4-29-1981,30.88888889,52.6,1006.3,2.5,4.1,0,0
4-30-1981,31.77777778,50.2,1006.7,2.5,4.5,0,0
05/01/1981,32,55.1,1007.6,2.3,7.2,0.04,0
05/02/1981,33,57.7,1004.1,8.2,12.1,0,0
05/03/1981,34.11111111,62.6,1002.9,2.3,5.5,0,0
05/04/1981,32.88888889,64.8,1004.9,2.5,8.7,0,0
05/05/1981,32.33333333,58,1004.7,6.2,4.7,0,0
05/06/1981,31.5,57.4,1004.3,2.5,7,0,1
05/07/1981,28.27777778,56.8,1005.8,2.5,6.7,0,0
05/08/1981,27.88888889,62.6,1005.1,2.8,6,0,1
05/09/1981,28.11111111,63.5,1005.2,2.5,3.7,0.04,0
05/10/1981,26.38888889,63.3,1003.7,2.2,6.7,0,0
05/11/1981,29.5,62.8,1002.8,2.5,1.9,0.02,0
05/12/1981,31.5,61,1000.3,3,1.9,0,0
5-13-1981,34.27777778,60.1,998.6,3.4,3.5,0,0
5-14-1981,35.72222222,56.5,1000,2.5,6.5,0,0
5-15-1981,34.27777778,55.8,997.5,2.5,5.7,0,0
5-16-1981,34.83333333,51.8,997.7,3.9,2.6,0,0
5-17-1981,34.61111111,57,997.9,3.3,1.6,0,0
5-18-1981,36,53.1,998,2.5,5.5,0,0
5-19-1981,35.11111111,58.5,997.1,2,2.3,0,0
5-20-1981,35.33333333,58.6,997.2,2.5,4.4,0,0
5-21-1981,34.27777778,57.6,999,2.2,5.2,0,0
5-22-1981,31,60.4,1000.8,2.5,3.3,0,0
5-23-1981,30.88888889,61,999.2,2.5,4.2,0,0
5-24-1981,34.27777778,62.1,997.9,2.5,5.3,0,0
5-25-1981,35.88888889,57,999.4,2,3.3,0,0
5-26-1981,35.27777778,63.5,999.7,1.7,5.6,0,0
5-27-1981,32.77777778,63.7,998.5,2.5,6.6,0.08,0
5-28-1981,31.72222222,70.2,997.4,2.5,5.2,0,1
5-29-1981,31.11111111,67.6,998.8,2.5,4.8,0.02,1
5-30-1981,34.77777778,72.5,998.7,2.5,4,0,0
5-31-1981,35.5,76.1,998.3,2.3,4.5,0,0
06/01/1981,35.83333333,71.9,998.4,8.1,6.9,0,1
06/02/1981,34,66.2,998,2.3,4,0,0
06/03/1981,31.38888889,64.4,996.7,2.5,4.8,0,1
06/04/1981,33,55.2,996,3.9,3.4,0.04,0
06/05/1981,33.55555556,52.3,996.5,3.7,2.1,0,0
06/06/1981,33.33333333,57.5,995.9,3.1,2.5,0,0
06/07/1981,37.16666667,44.9,994.6,1.4,5.8,0,0
06/08/1981,36.72222222,66.5,996.1,1.5,5.8,0,0
06/09/1981,31.72222222,65.3,998,2.2,4,0,0
06/10/1981,36,62.6,997.6,2,1.8,0,0
06/11/1981,35.61111111,51.6,999,2.3,3.5,0,0
06/12/1981,35.11111111,47.3,998.2,2.5,3.6,0,0
6-13-1981,34,41.2,995.5,3.9,5.1,0,0
6-14-1981,35,45.7,994.2,3.9,3.2,0,0
6-15-1981,35.5,48,995.2,3,1.9,0,0
6-16-1981,37.16666667,50.3,994.6,2.5,2.2,0,0
6-17-1981,35.72222222,51.6,994.1,2.5,1,0,0
6-18-1981,35.27777778,65.3,995.8,2.3,7.6,0,0
6-19-1981,36.66666667,67.6,994.4,2.5,4.3,0,0
6-20-1981,37.88888889,63.5,991.5,2.3,2.3,0,0
6-21-1981,36.61111111,70.9,992.2,1.5,4,0,0
6-22-1981,34.88888889,68,994.3,2.3,4.9,0,0
6-23-1981,34.61111111,72.5,996,2.5,4.9,0,0
6-24-1981,31.5,75,997.8,2.5,3.2,0,1
6-25-1981,30.11111111,76.6,998.6,2.5,0.5,0.35,1
6-26-1981,32.61111111,76.1,996.9,2.5,2.3,0.08,0
6-27-1981,35.11111111,74.1,996.4,2.5,3.4,0,0
6-28-1981,33.38888889,75.6,997.6,2.2,3.2,0,0
6-29-1981,28.5,77.2,996.3,1.6,4.9,0,1
6-30-1981,26.83333333,77.6,995.2,2.1,4.8,7.48,1
07/01/1981,28.72222222,78,993.5,2.5,2.8,0,0
07/02/1981,32.27777778,77,992.8,1.8,5.5,0,1
07/03/1981,30.72222222,75.4,994.2,1.9,4.2,0.16,1
07/04/1981,30.5,73.9,995,2.3,3.4,0.35,1
07/05/1981,29.61111111,75.4,996.9,2.2,2.7,0,0
07/06/1981,31.77777778,74.5,997.5,2.3,2.1,0,0
07/07/1981,32.38888889,75.5,997,2.5,2.8,0,0
07/08/1981,31.11111111,75.4,997.3,2.6,8.6,0.31,1
07/09/1981,31.88888889,75,997.4,3.9,5.9,0,0
07/10/1981,31.38888889,75.4,996.9,3.9,6,0,0
07/11/1981,32.77777778,75.4,996.6,4.1,3.2,0,0
07/12/1981,33.77777778,75.7,996,3.4,3.9,0,0
7-13-1981,31.27777778,76.6,997.4,2.5,6,0,0
7-14-1981,26.88888889,77,998.3,1.9,1.8,0.39,1
7-15-1981,28,76.5,997.6,2.5,3.2,1.46,1
7-16-1981,27.55555556,78,996.9,1.8,1.4,0.16,1
7-17-1981,27.55555556,77,995.9,2.3,5.7,0.2,1
7-18-1981,27.55555556,77,995,2.3,5.6,0.47,1
7-19-1981,28.27777778,76.8,996.3,2.5,3.4,0.04,1
7-20-1981,30.55555556,78,996.8,3.6,4.6,0.04,0
7-21-1981,30,78.1,998.1,3.4,5.6,0,0
7-22-1981,27.72222222,79,998.8,2,2.9,0,1
7-23-1981,29,79,998.4,2.5,5.2,1.1,0
7-24-1981,30,78.3,998.8,2.5,7.3,0.35,1
7-25-1981,30.88888889,78.1,999.9,3.4,3.9,0.04,0
7-26-1981,31.5,78.1,998.9,3,4.5,0,0
7-27-1981,29,78.6,998,2.5,2.5,0,1
7-28-1981,26.72222222,78.1,999.5,1.9,1.7,0,1
7-29-1981,27.83333333,77,1000.2,1.8,2.4,0.79,0
7-30-1981,29.77777778,76.6,996.7,2.5,5.2,0,0
7-31-1981,30.88888889,76.1,995,2.5,4.3,0,0
08/01/1981,29.27777778,75.9,997,2.5,1.5,0,0
08/02/1981,27.88888889,77.2,999.4,2.3,2.2,0,1
08/03/1981,27.27777778,77.9,1000.9,2.3,2.8,1.02,1
08/04/1981,27.5,77.4,999.1,2.5,1.7,0.63,1
08/05/1981,28.77777778,76.8,997.3,2.5,3.3,0.31,1
08/06/1981,28.61111111,77.4,997.6,2.5,1.2,0,0
08/07/1981,31.77777778,78.8,997.5,2.3,1.2,0,0
08/08/1981,28.38888889,79,999.4,2.3,2.1,0,1
08/09/1981,31,76.6,998,3,4.7,0.04,0
08/10/1981,29.5,76.5,997.2,3,8.4,0,0
08/11/1981,27.55555556,74.7,998.2,2.5,5.2,0.16,1
08/12/1981,29.61111111,75.9,996,3.4,4.3,0,0
8-13-1981,30.5,76.3,995.8,3,4.2,0,0
8-14-1981,29,77.2,997.8,2.3,2.9,0.08,1
8-15-1981,30.38888889,76.8,998.9,2.5,4.6,0,1
8-16-1981,30.38888889,76.8,998.9,3.9,4.9,0,0
8-17-1981,30.88888889,78.1,998.9,3.4,4.4,0,0
8-18-1981,31.11111111,78.1,997.5,2.5,2.8,0,0
8-19-1981,32,77.4,996,4.3,4.3,0,0
8-20-1981,32.22222222,76.6,995.9,3.9,6.9,0,0
8-21-1981,32.11111111,76.1,995.1,2.5,7.5,0,0
8-22-1981,31.11111111,73.8,996.5,2.5,4.6,0,0
8-23-1981,31.38888889,73,999.2,2.5,4.7,0,0
8-24-1981,31.22222222,70.9,1001.3,2.5,8,0,0
8-25-1981,30.83333333,69,1001.3,2.5,7.5,0,0
8-26-1981,31.44444444,70.3,1002.3,2.5,12.6,0,0
8-27-1981,30.38888889,68.4,1001.3,3.9,5.3,0,0
8-28-1981,31,69.6,999.1,3.9,4.3,0,0
8-29-1981,32,70.7,998.7,3,3.1,0,0
8-30-1981,31.77777778,71.6,1000.3,2.5,3.1,0,0
8-31-1981,32.11111111,71.2,1001.2,3,3.7,0,0
09/01/1981,32.72222222,69.1,1001.4,2.5,6.4,0,1
09/02/1981,32.22222222,69.3,1001.9,4.3,4.4,0,0
09/03/1981,31.88888889,69.4,1001.6,2.5,4.6,0,0
09/04/1981,31.88888889,69.4,1002.3,2.5,6.3,0,0
09/05/1981,31.77777778,67.6,1003.1,3.4,5.1,0,0
09/06/1981,31.5,67.3,1003.5,3.4,5.2,0,0
09/07/1981,31.38888889,68.2,1003.2,2.5,4.3,0,0
09/08/1981,31.5,68.7,1003.2,2.3,2.8,0,0
09/09/1981,31.11111111,68,1003.2,2.5,2.6,0,0
09/10/1981,31.55555556,64.1,1004.5,2.5,5.2,0,0
09/11/1981,30.16666667,66.7,1005.8,2.3,2.1,0,0
09/12/1981,30.38888889,62.8,1006.2,3.3,4.3,0,0
9-13-1981,30.38888889,60.6,1006.6,2.2,2.3,0,0
9-14-1981,31.38888889,63.1,1006.7,2.5,0.6,0,0
9-15-1981,31.88888889,65.5,1006.4,2,1.2,0,0
9-16-1981,31.22222222,69.8,1007.6,6.8,3.3,0,0
9-17-1981,26,72.5,1007.9,2.3,2.8,0,1
9-18-1981,27.5,70,1006.9,2.2,2.3,0.28,0
9-19-1981,28.27777778,69.8,1005.4,2.5,1.4,0,0
9-20-1981,28.27777778,70.7,1006.8,2.2,1,0,0
9-21-1981,29.88888889,70.7,1006.4,2.5,1.6,0,0
9-22-1981,30.5,71.8,1005,2.5,1.3,0,0
9-23-1981,29.44444444,71.9,1004.1,2.5,0.6,0.02,1
9-24-1981,29.38888889,70.7,1003.4,2.3,2.5,0,1
9-25-1981,30.27777778,73.6,1005.6,2.5,4.8,0,1
9-26-1981,31.5,73.2,1006.3,2.3,3.4,0,0
9-27-1981,29.72222222,71.2,1005,2.5,5.1,0,0
9-28-1981,23.5,71.4,1001.7,2.3,4.8,0,1
9-29-1981,27.61111111,71.8,1002.1,3.4,3.9,2.76,0
9-30-1981,27,71.8,1006.3,2.5,2.8,0,0
10/01/1981,28.83333333,67.7,1005.1,3,2.2,0,0
10/02/1981,28.72222222,66.5,1005.6,2.5,2.2,0,0
10/03/1981,28,60.8,1006.4,2.5,4.7,0,0
10/04/1981,26,57.9,1006.7,3.4,3.1,0,0
10/05/1981,26.38888889,51.3,1007.3,3,2.5,0,0
10/06/1981,26,50.9,1006.9,3,4.4,0,0
10/07/1981,26.11111111,46.9,1007.4,3.4,3,0,0
10/08/1981,25.5,49.6,1008.8,3.4,2.8,0,0
10/09/1981,25.11111111,50.2,1010.1,3,2.2,0,0
10/10/1981,26.27777778,52.1,1008.4,2.3,2.9,0,0
10/11/1981,27.83333333,55.7,1008.2,2.3,1.5,0,0
10/12/1981,27.61111111,58.3,1010.7,2.8,5.2,0,0
10-13-1981,28.44444444,60.5,1012.1,2.5,2.8,0,0
10-14-1981,26,62.4,1010.9,1.7,1.1,0,0
10-15-1981,27,62.2,1009.9,1.7,1,0,0
10-16-1981,27.55555556,61.1,1009.7,2,3.1,0,0
10-17-1981,27.27777778,56.1,1008.9,2.3,5,0,0
10-18-1981,25.72222222,57.2,1008.6,3.1,4.3,0,0
10-19-1981,26.22222222,57,1009.9,2.2,2.2,0,0
10-20-1981,27.27777778,57.2,1010.4,2.2,3.9,0,0
10-21-1981,24.77777778,50.5,1009.9,2.8,3.8,0,0
10-22-1981,23.88888889,51.6,1010.9,2.6,1.3,0,0
10-23-1981,23.88888889,50.5,1012.9,1.9,0.6,0,0
10-24-1981,23.61111111,53.4,1014.4,1.6,0.1,0,0
10-25-1981,22.27777778,54.6,1014.7,1.3,0.1,0,0
10-26-1981,23.38888889,52.7,1014,1.8,1,0,0
10-27-1981,23.38888889,49.8,1013.4,1.3,1.6,0,0
10-28-1981,24.61111111,50.7,1014,2.2,2.3,0,0
10-29-1981,22.88888889,50.7,1013.1,1.9,2.1,0,0
10-30-1981,21.33333333,45.7,1011.6,2.3,1.9,0,0
10-31-1981,22.5,48,1011.8,2.5,2.9,0,0
11/01/1981,23.61111111,56.3,1012.1,1.9,2.2,0,1
11/02/1981,22.27777778,57.7,1009.6,2,2.9,0,1
11/03/1981,19,61.9,1006.8,1.9,8.4,0.08,1
11/04/1981,19.77777778,57,1012.3,3.4,6.1,0.43,0
11/05/1981,19.11111111,53.6,1011.4,3.4,5.9,0,0
11/06/1981,19.61111111,51.8,1013.3,2.5,2.4,0,0
11/07/1981,19.88888889,52,1013.2,2,2.2,0,0
11/08/1981,20.27777778,54.1,1012.8,1.1,0.5,0,0
11/09/1981,20.61111111,55,1011.6,1.2,0.7,0,0
11/10/1981,20.22222222,55.8,1012,1.1,1,0,0
11/11/1981,20.88888889,54.5,1013.2,2.1,4,0,1
11/12/1981,16.77777778,57.4,1015.8,2,2.2,0.28,0
11-13-1981,17.38888889,53.6,1018.3,1.4,0.8,0.12,2
11-14-1981,18.5,52.7,1018.3,2.2,4.2,0,0
11-15-1981,17.16666667,51,1016.5,2.1,3.9,0,0
11-16-1981,18.38888889,50.4,1015.5,1.6,1.6,0,0
11-17-1981,18,52.2,1014.2,1.1,0.8,0,0
11-18-1981,18.83333333,52.6,1014.6,1,1.8,0,2
11-19-1981,18.66666667,46.2,1013.6,1.9,4.5,0,0
11-20-1981,17.77777778,46,1014.4,2,3.8,0,0
11-21-1981,17.27777778,44.6,1014.9,2,4.7,0,0
11-22-1981,18.72222222,45.1,1013.6,2.5,5.3,0,0
11-23-1981,17.88888889,49.3,1012.5,1.9,2.7,0,0
11-24-1981,19.16666667,50.3,1012.4,1.5,1,0,0
11-25-1981,17.66666667,50,1011.8,2.2,0.6,0,0
11-26-1981,18.61111111,52,1013.2,1.4,1.2,0,0
11-27-1981,18.5,53.4,1015.6,1.2,2.7,0,1
11-28-1981,17.27777778,55.8,1016.8,1.7,2.2,0.16,1
11-29-1981,15.72222222,50.4,1017.4,1.6,1.8,0,0
11-30-1981,15.5,44.8,1019.8,2,3.4,0,0
12/01/1981,15.11111111,43.3,1019.5,1.6,2.1,0,0
12/02/1981,15.11111111,43.5,1018.2,1.3,1,0,0
12/03/1981,15.72222222,46.9,1018.5,1.4,1.2,0,2
12/04/1981,15.61111111,40.8,1018.8,1.9,3.2,0,0
12/05/1981,14.72222222,40.8,1017.6,2,2.9,0,0
12/06/1981,15.27777778,45.3,1016.5,1.6,2.8,0,1
12/07/1981,14.83333333,45.9,1019.3,1.8,1.3,0.08,2
12/08/1981,14.38888889,39.2,1018.5,2.2,6,0,0
12/09/1981,15.55555556,37.4,1019.4,2.1,5.5,0,0
12/10/1981,15.61111111,37.2,1019.2,2.5,5.1,0,0
12/11/1981,14.61111111,39.4,1018.5,2.3,4.7,0,0
12/12/1981,14.38888889,39,1019,2.3,3.3,0,0
12-13-1981,15.38888889,42.8,1019.5,1.6,1.1,0,0
12-14-1981,13.88888889,43.3,1019,1.3,1,0,2
12-15-1981,13.61111111,42.1,1018.4,0.8,1,0,2
12-16-1981,14,37.8,1019.7,1.6,3.3,0,0
12-17-1981,13.77777778,38.8,1019.1,2.2,3.1,0,0
12-18-1981,13.5,42.6,1021,1.2,1.2,0,0
12-19-1981,13,40.8,1020,0.9,0.6,0,0
12-20-1981,12.61111111,44.2,1020.6,1.2,1.1,0,0
12-21-1981,13,41.7,1021.2,1.5,2.2,0,0
12-22-1981,13,42.5,1020.9,1.8,2.6,0,0
12-23-1981,14.11111111,43.5,1020,1.7,3.9,0,0
12-24-1981,13.77777778,42.1,1019,1.9,2.7,0,0
12-25-1981,13.27777778,42.1,1018.3,1.8,1.9,0,0
12-26-1981,13.61111111,42.8,1018.7,1.3,1,0,2
12-27-1981,13.77777778,43,1017,1.5,1.6,0,0
12-28-1981,14.27777778,45.7,1015.7,1,0.8,0,0
12-29-1981,14.72222222,43,1016.1,2,4.2,0,0
12-30-1981,14.72222222,43,1017.4,2.2,4.6,0,0
12-31-1981,13.88888889,42.3,1018.2,1.9,8.4,0,0
01/01/1982,15.38888889,40.4,1017,3,5.8,0,0
01/02/1982,14.38888889,43.4,1015.1,2.3,5,0,0
01/03/1982,15.55555556,47.4,1013.4,1.8,2.4,0,0
01/04/1982,14.27777778,50.1,1015.7,2.5,5.8,0,0
01/05/1982,15.55555556,52.5,1018.1,1.6,4.1,0,2
01/06/1982,12.77777778,48.7,1019.4,2,5.5,0,0
01/07/1982,14.83333333,45.4,1018.4,1.7,5,0,0
01/08/1982,13.5,46.5,1018.7,1,0.7,0,2
01/09/1982,12.44444444,51.5,1016.9,0.6,1.4,0.51,0
01/10/1982,14,51.4,1016.1,0.6,1.5,0,2
01/11/1982,14.22222222,51.6,1016.5,1.3,2.9,0,2
01/12/1982,13.94444444,48.5,1017.3,1.6,2.4,0,0
1-13-1982,14.33333333,46.5,1018.4,1.7,2.2,0,0
1-14-1982,14.05555556,46,1017.4,1.7,4.9,0,0
1-15-1982,13.44444444,43.1,1017.1,2,4.9,0,0
1-16-1982,13.72222222,39.5,1016.7,2.1,3.3,0,0
1-17-1982,13.11111111,40.9,1016.5,1.7,2.9,0,0
1-18-1982,12.88888889,43.6,1017.3,0.9,1,0,0
1-19-1982,12.94444444,41.9,1017.5,1.2,1.9,0,2
1-20-1982,13.44444444,42.5,1016.7,1.4,3.2,0,2
1-21-1982,13.94444444,41.8,1016.9,1.6,1.5,0,0
1-22-1982,15.72222222,43.4,1013.9,1.7,3.4,0,0
1-23-1982,16,46.6,1015.2,2.1,4.1,0,0
1-24-1982,15.38888889,49.7,1017.6,1,3.2,0,0
1-25-1982,14.27777778,52.8,1019.6,1.8,4.4,0,1
1-26-1982,14.44444444,52.7,1020.3,2,3.6,0,1
1-27-1982,12.22222222,49,1022,1,2.8,0,2
1-28-1982,13.11111111,42.8,1021,1.9,4.4,0,2
1-29-1982,13.33333333,41.9,1021,2.3,6.8,0,0
1-30-1982,13.5,42.3,1018.5,2.3,4.4,0,1
1-31-1982,14.88888889,47.5,1019,2.1,4.2,0,0
02/01/1982,12.88888889,48.5,1019,1.7,0.8,0,0
02/02/1982,15.5,49.3,1015.5,2,3.6,0,0
02/03/1982,16.22222222,49.4,1014.6,1.6,2.2,0,1
02/04/1982,14.5,52.4,1016.1,1.6,3.4,0.12,0
02/05/1982,13.16666667,44.7,1016.9,2.1,6.6,0,0
02/06/1982,12.55555556,40.7,1014.4,2.2,6.8,0,0
02/07/1982,14.77777778,45.1,1012.9,2,3.6,0,1
02/08/1982,14.5,44.2,1013.4,1.9,5.1,0,0
02/09/1982,14.38888889,38.4,1014.6,2.5,8,0,0
02/10/1982,15.77777778,42.5,1015.2,1.8,2.8,0,1
02/11/1982,17,48,1011.4,2,5.3,0,1
02/12/1982,13.27777778,51.6,1013.6,0.8,3.6,0,2
2-13-1982,15.83333333,51.1,1015.5,2,5.3,0,0
2-14-1982,15.88888889,47.7,1015.3,2.3,6.1,0,0
2-15-1982,15.5,44,1013.4,2.5,5.1,0,1
2-16-1982,16.55555556,48.2,1013.6,1.5,1.5,0.02,1
2-17-1982,17.55555556,51.5,1013,1.9,3.4,0,1
2-18-1982,17.83333333,53.9,1013.3,2.1,1.5,0.04,1
2-19-1982,20,50.7,1013.1,2.2,4.2,0,0
2-20-1982,19.77777778,46.6,1014.2,2,4.1,0,0
2-21-1982,16.5,45.4,1017.7,2.3,7.8,0,0
2-22-1982,13.72222222,32.4,1016.6,2.5,6.9,0,0
2-23-1982,14.61111111,35.5,1016.7,2.5,8,0,0
2-24-1982,14.27777778,36.1,1016.3,2.3,7.5,0,0
2-25-1982,16.16666667,35.1,1015.2,2.5,7.3,0,0
2-26-1982,17.83333333,39.2,1015.1,2.5,5.1,0,0
2-27-1982,17.55555556,51.5,1016,2.5,4.2,0.04,1
2-28-1982,17.61111111,54.5,1011.8,2.2,6.1,0.1,1
03/01/1982,16.55555556,54,1009.2,2.5,10.3,0.55,1
03/02/1982,14.83333333,47.3,1014.7,3.1,3.2,0.97,0
03/03/1982,15,47.3,1018.4,1.7,2.8,0,0
03/04/1982,15.22222222,50.1,1014.6,1.8,3.4,0,1
03/05/1982,14.22222222,53.8,1011.1,2.5,6.1,0.18,1
03/06/1982,14.33333333,48.7,1011.1,2.5,5.8,0.04,1
03/07/1982,13.88888889,45.2,1016.7,2.3,2.2,0.03,0
03/08/1982,15.44444444,47.1,1015.2,3,2.4,0,0
03/09/1982,18,50.3,1012.3,2.2,4.1,0,1
03/10/1982,17.11111111,53,1012.9,2.5,4.4,0.07,0
03/11/1982,16.83333333,47.5,1016.8,2.8,5.6,0,0
03/12/1982,17.72222222,47.1,1016.7,3.9,7.3,0,0
3-13-1982,19,45.7,1014.8,3.4,9.5,0,0
3-14-1982,19.72222222,48.6,1013.4,2.5,6.3,0,0
3-15-1982,21.5,51.6,1010.8,2.3,3.4,0,0
3-16-1982,20.22222222,54.1,1006.3,2.1,7.8,0.04,1
3-17-1982,21.5,55.1,1008.8,2.5,5,0,0
3-18-1982,21.11111111,51.4,1010.7,3.3,5.1,0,0
3-19-1982,21.61111111,50.3,1012.1,2.8,6.6,0,0
3-20-1982,23.22222222,49.5,1011,3.7,7.8,0,0
3-21-1982,23.88888889,54.2,1010.2,2.5,3.6,0,0
3-22-1982,23.77777778,54.9,1010,2.5,8.7,0,0
3-23-1982,21.5,54.6,1011,2.5,8,0.01,1
3-24-1982,19,56.7,1011.1,2.3,5.3,0.17,1
3-25-1982,20.72222222,55.3,1012.5,3.9,4.4,0.11,0
3-26-1982,20.83333333,53.4,1012.3,2.3,6.8,0,0
3-27-1982,22.27777778,53.1,1012.5,3.4,5.3,0,0
3-28-1982,25.33333333,56.2,1011.4,3.9,6.2,0,0
3-29-1982,25.44444444,58.1,1012.7,4.1,9.8,0,0
3-30-1982,25.55555556,59.7,1010.2,2.5,10.4,0,0
3-31-1982,26.55555556,57.6,1005.9,3.9,10.9,0,0
04/01/1982,26.05555556,53.8,1002.5,3.9,7.3,0,0
04/02/1982,25.16666667,56.6,1003.9,3.6,5.8,0,0
04/03/1982,25.77777778,50.2,1005.4,3.4,4.6,0,0
04/04/1982,28.05555556,52.1,1005.9,1,1.9,0,0
04/05/1982,29.5,48.2,1005.5,2.1,3,0,0
04/06/1982,24.72222222,56,1010.4,2.5,9.5,0.09,1
04/07/1982,24.66666667,50.4,1013.3,3.6,8.3,0,0
04/08/1982,23.61111111,47.6,1011.4,4.3,8,0,0
04/09/1982,25.22222222,51.4,1009.4,3.1,3.9,0,0
04/10/1982,26.61111111,48.6,1008.9,2.6,2.9,0,0
04/11/1982,28.61111111,47.5,1008.3,3.3,2.7,0,0
04/12/1982,29.22222222,52.2,1007.6,2.5,3.9,0,0
4-13-1982,29.55555556,53.9,1005.5,3.6,3.1,0,0
4-14-1982,30.27777778,53.3,1005,2.5,2.4,0,0
4-15-1982,31.38888889,55.1,1002.9,2.3,4.2,0,0
4-16-1982,29.72222222,55.3,1001.9,2.3,9.2,0,1
4-17-1982,26.22222222,60.1,1002.4,2.5,10.4,0.47,1
4-18-1982,24.61111111,61.7,1004.5,1.9,1.9,0.01,1
4-19-1982,27.38888889,55.9,1004.9,2.5,6.1,0,0
4-20-1982,27.11111111,56.1,1005.6,2.5,2.2,0,0
4-21-1982,28.61111111,53.6,1008,3,5.3,0,0
4-22-1982,28.55555556,56,1006.2,2.5,4.2,0,0
4-23-1982,31.11111111,53.8,1004.1,3,6.6,0,0
4-24-1982,30.27777778,53.7,1002.8,2.5,6.6,0,1
4-25-1982,27.5,58.7,1002.6,1.8,4.9,0.61,1
4-26-1982,22.88888889,64.8,1005.5,2.5,6.6,0.08,1
4-27-1982,26.22222222,66.7,1006.4,2.3,4.2,0,1
4-28-1982,23.22222222,63.8,1008.4,2.5,7.2,0.91,1
4-29-1982,26.22222222,59.4,1009.4,3.4,2.7,0,0
4-30-1982,28.38888889,60.6,1006.8,3.1,6.5,0,0
05/01/1982,30.72222222,59.9,1006.7,2.3,5.3,0,0
05/02/1982,32.22222222,50.4,1006.5,2.5,6.8,0,0
05/03/1982,32.05555556,43,1005.6,2.5,8.3,0,0
05/04/1982,32.33333333,46,1004.2,3.6,9.9,0,0
05/05/1982,31.83333333,52.2,1004.5,2,7.4,0,0
05/06/1982,28.83333333,59.1,1005.8,2.7,6.1,0,1
